"","","Min","Smp","Avg","Avg","Avg","WVc","WVc","WVc","Max","Avg","Max","Avg","Max","Avg","Avg","Tot","Max","TMx","Avg","Avg","Smp","Smp","Avg","Std","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2019-01-20 18:00:00",1787,14.13,-12.81,-16.25,59.95,-22.22,2.66,317.5,40.68,9.1,1.359,8.63,1.99,8.18,100.1,100.9,0,0,"2019-01-20 17:30:01",0.096,170.5,0,0.05,551.5,6.596,-3.72,0.505,-89.3,-16.3,-16.27,256.9,-4.224,-73.02,-0.142,-93,-15.8,-77.24,157.6,230.6,0.112,0.248,0.283,0.278,0.215,0.009,0.071,0.06,0.034,0.04,-0.33,1.047,2,2.677,3.7,-773.6019,0
"2019-01-20 18:30:00",1788,14.16,-13.57,-16.53,62.23,-22.07,2.328,320.6,43.17,10.25,1.249,7.108,1.836,8.19,100.2,101,0,0,"2019-01-20 18:00:01",0.095,170,0,0.05,553.4,6.397,-3.853,0.493,-88.5,-16.49,-16.59,256.6,-4.346,-72.05,-0.13,-92.4,-15.99,-76.4,157.1,229.2,0.112,0.247,0.283,0.278,0.215,0.01,0.071,0.06,0.033,0.04,-0.327,1.05,2,2.68,3.7,-772.608,0
"2019-01-20 19:00:00",1789,14.17,-14.17,-16.89,66.35,-21.68,1.694,328.1,44.99,6.017,0.929,5.008,1.342,6.285,100.3,101,0,0,"2019-01-20 18:30:01",0.095,171.4,0,0.04,556.4,6.565,-3.987,0.472,-86.6,-18.5,-16.93,256.2,-4.46,-68.08,-0.12,-90.6,-18.03,-72.54,157.8,225.9,0.112,0.247,0.282,0.277,0.215,0.01,0.072,0.06,0.033,0.04,-0.323,1.023,2,2.69,3.7,-772.8999,0
"2019-01-20 19:30:00",1790,14.18,-14.71,-17.1,72.11,-20.93,1.68,335.4,45.66,5.773,1.022,4.595,1.402,4.678,100.3,101.1,0,0,"2019-01-20 19:00:01",0.094,170.6,0,0.04,558.5,6.297,-3.736,0.453,-82.4,-17.4,-17.26,255.9,-4.188,-65.04,-0.124,-86.2,-16.95,-69.23,160.6,225.7,0.112,0.247,0.283,0.277,0.215,0.009,0.071,0.06,0.034,0.04,-0.313,1.033,2,2.68,3.7,-772.5024,0
"2019-01-20 20:00:00",1791,14.2,-15.11,-17.41,70.94,-21.42,1.961,341.3,43.83,7.15,1.121,5.533,1.553,5.924,100.4,101.2,0,0,"2019-01-20 19:30:01",0.094,170.8,-0.01,0.03,559.3,6.8,-3.565,0.253,-79.12,-16.08,-17.52,255.6,-3.818,-63.04,-0.075,-82.7,-15.83,-66.86,163,226.1,0.112,0.247,0.282,0.278,0.215,0.008,0.071,0.06,0.032,0.04,-0.317,1.063,2,2.683,3.7,-771.5211,0
"2019-01-20 20:30:00",1792,14.21,-15.59,-18.57,74.48,-21.98,1.678,351.8,39.9,8.22,1,5.451,1.408,7.585,100.4,101.2,0,0,"2019-01-20 20:00:01",0.094,170.7,-0.01,0.03,563.8,6.566,-3.564,0.105,-73.05,-14.37,-18.63,254.5,-3.67,-58.68,-0.031,-76.61,-14.26,-62.35,164.9,223.6,0.112,0.247,0.282,0.278,0.215,0.01,0.071,0.06,0.034,0.04,-0.31,1.017,2,2.673,3.7,-773.8376,0
"2019-01-20 21:00:00",1793,14.22,-16.12,-19.11,72.36,-22.84,1.813,348.1,45.33,6.389,1.079,3.674,1.485,5.266,100.4,101.2,0,0,"2019-01-20 20:30:01",0.094,170.3,-0.01,0.03,566,6.516,-3.758,0.404,-81.6,-15.34,-19.3,253.8,-4.162,-66.22,-0.109,-85.3,-14.94,-70.38,153.9,220.1,0.112,0.247,0.283,0.278,0.215,0.009,0.072,0.06,0.032,0.04,-0.333,1.03,2,2.687,3.7,-772.7487,0
"2019-01-20 21:30:00",1794,14.23,-16.66,-19.66,70.36,-23.69,1.826,336.9,43.75,7.192,1.083,5.09,1.451,7.471,100.5,101.3,0,0,"2019-01-20 21:00:01",0.094,170,-0.01,0.02,567.7,6.165,-3.774,0.443,-82.9,-15.33,-19.81,253.3,-4.217,-67.55,-0.119,-86.7,-14.89,-71.77,150.7,218.2,0.112,0.247,0.282,0.277,0.215,0.009,0.073,0.06,0.033,0.04,-0.333,1.03,2,2.677,3.7,-773.397,0
"2019-01-20 22:00:00",1795,14.26,-17.18,-20.21,69.91,-24.28,1.696,329,39.74,7.408,0.856,4.876,1.327,6.367,100.5,101.3,0,0,"2019-01-20 21:30:01",0.094,170.2,-0.01,0.02,570.2,6.495,-3.845,0.488,-82.3,-17.06,-20.35,252.8,-4.333,-65.23,-0.131,-86.1,-16.58,-69.56,149.3,214.5,0.112,0.247,0.282,0.277,0.215,0.009,0.071,0.06,0.034,0.04,-0.343,1.044,2,2.68,3.7,-774.7953,0
"2019-01-20 22:30:00",1796,14.26,-17.64,-20.42,69.8,-24.5,1.933,325.1,41.43,6.445,0.988,4.298,1.462,5.134,100.5,101.3,0,0,"2019-01-20 22:00:01",0.094,170.1,-0.01,0.02,571,6.479,-3.65,0.519,-82,-15.97,-20.55,252.6,-4.169,-65.99,-0.144,-85.6,-15.45,-70.16,148.9,214.9,0.112,0.247,0.282,0.277,0.215,0.008,0.072,0.06,0.033,0.04,-0.337,1.04,2,2.667,3.7,-775.0644,0
"2019-01-20 23:00:00",1797,14.27,-18.02,-20.76,71.26,-24.6,1.646,324.9,41.22,7.21,0.771,3.328,1.207,6.846,100.6,101.3,0,0,"2019-01-20 22:30:01",0.093,170.2,-0.01,0.02,572.3,6.305,-3.714,0.503,-81.2,-17.46,-20.82,252.3,-4.216,-63.72,-0.137,-84.9,-16.96,-67.94,148.7,212.4,0.112,0.247,0.282,0.277,0.215,0.009,0.072,0.06,0.034,0.04,-0.343,1.02,2,2.683,3.7,-775.7533,0
"2019-01-20 23:30:00",1798,14.29,-18.41,-20.97,72.65,-24.59,1.313,336.5,43.64,5.282,0.732,3.972,1.052,5.037,100.6,101.4,0,0,"2019-01-20 23:00:01",0.093,170.7,-0.01,0.01,574.2,6.29,-3.715,0.48,-80.2,-17.81,-21.11,252,-4.195,-62.35,-0.132,-83.9,-17.33,-66.55,148.6,211,0.112,0.247,0.282,0.277,0.215,0.009,0.072,0.06,0.033,0.04,-0.337,1.02,2,2.677,3.7,-777.3956,0
"2019-01-21 00:00:00",1799,14.29,-18.77,-21.25,73.25,-24.77,1.527,327.2,47.13,6.508,0.777,2.16,1.135,3.474,100.6,101.4,0,0,"2019-01-20 23:30:01",0.093,170.1,-0.01,0.01,574.2,6.279,-3.513,0.576,-79.59,-17.65,-21.38,251.8,-4.088,-61.94,-0.166,-83.1,-17.07,-66.03,148.2,210.2,0.112,0.247,0.282,0.277,0.215,0.009,0.071,0.06,0.034,0.04,-0.34,1.04,2,2.673,3.7,-777.7,0
"2019-01-21 00:30:00",1800,14.3,-19.04,-21.25,72.75,-24.85,1.482,329.5,40.33,5.088,0.732,3.493,1.112,4.23,100.6,101.4,0,0,"2019-01-21 00:00:01",0.093,170.5,-0.01,0.01,574.4,6.329,-3.535,0.575,-79.75,-17.89,-21.38,251.8,-4.109,-61.86,-0.165,-83.3,-17.32,-65.97,148.1,209.9,0.111,0.247,0.282,0.277,0.215,0.01,0.07,0.06,0.034,0.04,-0.343,1.05,2,2.667,3.7,-778.471,0
"2019-01-21 01:00:00",1801,14.31,-19.26,-21.28,73.06,-24.83,1.622,327,37.63,6.127,0.781,3.542,1.256,4.839,100.6,101.4,0,0,"2019-01-21 00:30:01",0.093,170.4,-0.01,0,574.1,6.298,-3.551,0.53,-80.1,-17.75,-21.4,251.8,-4.08,-62.37,-0.152,-83.7,-17.22,-66.45,147.6,210,0.112,0.247,0.282,0.277,0.215,0.008,0.071,0.06,0.034,0.04,-0.35,1.057,2,2.667,3.7,-780.0165,0
"2019-01-21 01:30:00",1802,14.32,-19.45,-21.46,72.87,-25.04,1.463,322.1,40.95,4.97,0.792,2.556,1.17,4.674,100.7,101.4,0,0,"2019-01-21 01:00:01",0.092,170.7,0,0,574.7,6.407,-3.594,0.546,-79.89,-17.77,-21.62,251.5,-4.14,-62.12,-0.154,-83.5,-17.23,-66.26,147.1,209.2,0.111,0.247,0.282,0.277,0.215,0.009,0.071,0.06,0.033,0.04,-0.353,1.043,2,2.67,3.7,-781.6479,0
"2019-01-21 02:00:00",1803,14.32,-19.61,-21.56,73.44,-25.04,1.486,317.6,40.02,6.136,0.771,3.625,1.163,4.674,100.7,101.4,0,0,"2019-01-21 01:30:01",0.092,170.6,0,0,575.4,6.437,-3.468,0.631,-79.01,-17.68,-21.69,251.5,-4.1,-61.33,-0.186,-82.5,-17.05,-65.43,147.7,209,0.111,0.247,0.282,0.277,0.215,0.009,0.071,0.06,0.034,0.04,-0.36,1.01,2,2.68,3.7,-781.6055,0
"2019-01-21 02:30:00",1804,14.33,-19.74,-21.42,73.71,-24.86,1.646,316.7,37.28,5.088,0.763,3.526,1.311,5.102,100.7,101.5,0,0,"2019-01-21 02:00:01",0.093,170.3,0,0,575.5,6.444,-3.356,0.696,-78.91,-18.03,-21.58,251.6,-4.052,-60.88,-0.212,-82.3,-17.34,-64.93,148.2,209.1,0.111,0.247,0.282,0.277,0.215,0.009,0.072,0.06,0.033,0.04,-0.357,1.037,2,2.677,3.7,-783.7222,0
"2019-01-21 03:00:00",1805,14.34,-19.82,-21.41,73.54,-24.88,1.489,323.1,39.94,4.928,0.806,3.674,1.114,3.868,100.8,101.5,0,0,"2019-01-21 02:30:01",0.092,170.6,0,-0.01,575.4,6.453,-3.456,0.535,-78.69,-17.73,-21.51,251.6,-3.991,-60.96,-0.158,-82.1,-17.19,-64.95,148.7,209.6,0.111,0.247,0.282,0.277,0.215,0.008,0.071,0.06,0.033,0.04,-0.353,1.03,2,2.673,3.7,-783.5355,0
"2019-01-21 03:30:00",1806,14.34,-19.93,-21.49,74.14,-24.87,1.318,327.9,43.39,5.68,0.709,3.691,0.964,5.069,100.8,101.6,0,0,"2019-01-21 03:00:01",0.092,170.7,0,-0.01,577.1,6.315,-3.421,0.635,-77.97,-18.5,-21.63,251.5,-4.056,-59.47,-0.191,-81.4,-17.86,-63.53,148.9,208.4,0.111,0.247,0.282,0.277,0.215,0.01,0.07,0.06,0.033,0.04,-0.383,1.043,2,2.663,3.7,-785.1066,0
"2019-01-21 04:00:00",1807,14.34,-20.02,-21.45,74.23,-24.82,1.561,324.1,37.68,5.493,0.716,3.756,1.159,4.773,100.8,101.6,0,0,"2019-01-21 03:30:01",0.092,170.1,0,-0.01,576.6,6.388,-3.304,0.611,-78.05,-18.45,-21.49,251.7,-3.915,-59.59,-0.188,-81.3,-17.84,-63.51,149.4,209,0.111,0.247,0.282,0.277,0.215,0.009,0.071,0.06,0.035,0.04,-0.37,1.023,2,2.67,3.7,-786.8967,0
"2019-01-21 04:30:00",1808,14.34,-20.05,-21.36,74.58,-24.68,1.407,317.7,40.85,7.301,0.751,3.18,1.022,4,100.9,101.6,0,0,"2019-01-21 04:00:01",0.092,170.5,0,-0.01,578.2,6.121,-3.494,0.531,-77.82,-18.27,-21.37,251.8,-4.025,-59.56,-0.155,-81.3,-17.73,-63.58,150,209.6,0.111,0.247,0.282,0.277,0.215,0.01,0.072,0.06,0.033,0.04,-0.387,1.01,2,2.66,3.7,-787.6301,0
"2019-01-21 05:00:00",1809,14.34,-20.08,-21.23,75.12,-24.47,1.494,318,40.18,5.722,0.676,2.621,1.051,3.046,100.9,101.7,0,0,"2019-01-21 04:30:01",0.092,170.9,0,-0.01,578.9,6.318,-3.256,0.735,-77.78,-18.81,-21.33,251.8,-3.991,-58.98,-0.229,-81,-18.07,-62.97,150.2,209.2,0.111,0.247,0.282,0.277,0.215,0.008,0.071,0.06,0.033,0.04,-0.393,1.033,2,2.66,3.7,-789.084,-0.01
"2019-01-21 05:30:00",1810,14.34,-20.1,-21.18,75.57,-24.36,1.16,336.3,36.3,4.032,0.566,3.816,0.943,5.454,100.9,101.7,0,0,"2019-01-21 05:00:01",0.091,170.6,0,-0.01,578.9,6.305,-3.621,0.518,-77.95,-19.83,-21.25,251.9,-4.139,-58.12,-0.147,-81.6,-19.31,-62.26,150.3,208.5,0.111,0.247,0.282,0.277,0.215,0.009,0.071,0.06,0.032,0.039,-0.403,1.037,2,2.66,3.7,-790.2725,-0.093
"2019-01-21 06:00:00",1811,14.35,-20.2,-21.3,76.7,-24.3,1.177,326.1,40.24,4.076,0.614,2.506,0.912,3.473,101,101.8,0,0,"2019-01-21 05:30:01",0.091,171.1,0,-0.01,581,6.506,-3.381,0.727,-77.53,-19.83,-21.4,251.7,-4.108,-57.7,-0.219,-80.9,-19.11,-61.81,150.2,207.9,0.111,0.247,0.282,0.277,0.215,0.009,0.073,0.06,0.034,0.04,-0.4,1.03,2,2.67,3.7,-794.1042,-0.1
"2019-01-21 06:30:00",1812,14.36,-20.25,-21.12,76.28,-24.19,1.421,321.9,39.54,6.111,0.771,5.253,1.051,6.073,101,101.8,0,0,"2019-01-21 06:00:01",0.091,170.6,0,-0.01,580.6,6.516,-3.35,0.674,-78.52,-19.74,-21.06,252.1,-4.024,-58.78,-0.209,-81.9,-19.07,-62.8,150.5,209.2,0.111,0.247,0.282,0.277,0.215,0.009,0.072,0.06,0.034,0.04,-0.413,1.027,2,2.66,3.7,-793.8593,-0.1
"2019-01-21 07:00:00",1813,14.35,-20.16,-20.57,75.04,-23.84,1.246,333,51.57,5.714,0.824,4.711,1.002,3.588,101.1,101.9,0,0,"2019-01-21 06:30:01",0.092,170.4,0,-0.01,579.5,6.393,-3.445,0.671,-79.23,-18.24,-20.81,252.3,-4.117,-60.99,-0.199,-82.7,-17.57,-65.11,150.7,211.7,0.111,0.247,0.282,0.277,0.215,0.009,0.072,0.06,0.033,0.04,-0.403,1.047,2,2.65,3.7,-799.2085,-0.1
"2019-01-21 07:30:00",1814,14.35,-20.06,-20.7,75.26,-23.94,1.205,328.8,50.09,4.438,0.728,2.473,0.998,3.638,101.2,101.9,0,0,"2019-01-21 07:00:01",0.091,171.8,0,-0.01,583.2,6.201,-3.37,0.665,-79.25,-18.68,-20.87,252.3,-4.034,-60.57,-0.203,-82.6,-18.02,-64.6,150.4,211,0.111,0.247,0.282,0.277,0.215,0.009,0.073,0.06,0.032,0.04,-0.41,1.013,2,2.68,3.7,-803.4533,-0.1
"2019-01-21 08:00:00",1815,14.35,-20.06,-21.18,77.34,-24.1,0.878,313.6,44.1,3.297,0.583,2.16,0.713,2.832,101.2,102,0,0,"2019-01-21 07:30:01",0.09,171.1,0,-0.01,586.5,6.465,1.93,3.144,-78.42,-20.33,-21.08,252.1,-1.214,-58.09,0.768,-76.49,-17.19,-59.3,150.5,208.6,0.111,0.247,0.282,0.277,0.215,0.009,0.072,0.06,0.033,0.04,-0.427,1.023,2,2.65,3.7,-805.4764,-0.1
"2019-01-21 08:30:00",1816,14.35,-20.08,-21.18,79.16,-23.84,0.806,297.9,45.09,3.249,0.535,2.11,0.635,2.963,101.3,102,0,0,"2019-01-21 08:00:01",0.091,171.2,0,-0.01,587.9,6.28,28.27,12.03,-78.23,-21.19,-20.98,252.2,16.25,-57.04,0.476,-49.95,-9.16,-40.79,151,208.1,0.111,0.247,0.282,0.277,0.215,0.009,0.07,0.06,0.034,0.04,-0.427,1.033,2,2.637,3.7,-809.0105,-0.1
"2019-01-21 09:00:00",1817,14.35,-19.87,-20.03,75.97,-23.18,1.241,316.8,46.98,4.779,0.689,2.783,0.924,4.18,101.3,102.1,0,0,"2019-01-21 08:30:01",0.091,170.7,0,-0.01,583.8,6.771,59.71,21.59,-80.9,-21.64,-19.63,253.5,38.12,-59.26,0.365,-21.18,-0.048,-21.13,153.3,212.6,0.111,0.247,0.282,0.277,0.215,0.008,0.071,0.06,0.033,0.04,-0.42,1.047,2,2.66,3.7,-811.9489,-0.1
"2019-01-21 09:30:00",1818,14.34,-19.35,-18.72,69.94,-22.85,1.469,323.9,41.03,5.489,0.845,3.773,1.18,4.312,101.4,102.1,0,0,"2019-01-21 09:00:01",0.091,171.6,0,-0.01,578.8,6.564,130.7,32.6,-84.2,-20.95,-18.38,254.8,98.1,-63.24,0.286,46.55,11.65,34.9,154.7,217.9,0.111,0.246,0.282,0.277,0.215,0.009,0.071,0.06,0.035,0.039,-0.433,1.04,2,2.657,3.7,-817.8121,-0.1
"2019-01-21 10:00:00",1819,14.32,-18.29,-17.96,66.04,-22.76,1.361,326.3,46.97,5.211,0.78,2.935,1.074,3.742,101.4,102.2,0,0,"2019-01-21 09:30:01",0.091,170.5,0,-0.01,576.6,6.558,298.5,52.16,-88.1,-22.97,-16.56,256.6,246.3,-65.16,0.174,210.4,29.19,181.2,157.7,222.8,0.11,0.246,0.282,0.277,0.215,0.009,0.071,0.06,0.032,0.04,-0.47,1.01,2,2.647,3.7,-821.3186,-0.1
"2019-01-21 10:30:00",1820,14.31,-17.11,-16.41,61.16,-22.16,1.236,334.8,54.08,5.136,0.915,3.196,1.155,3.605,101.5,102.2,0,0,"2019-01-21 10:00:01",0.091,170.9,0,-0.01,572.8,7.066,372.2,85.8,-91.4,-22.49,-14.83,258.3,286.4,-68.95,0.23,280.7,63.29,217.5,161,230,0.11,0.246,0.282,0.277,0.215,0.01,0.071,0.06,0.033,0.04,-0.463,1.043,2,2.65,3.7,-823.8837,-0.1
"2019-01-21 11:00:00",1821,14.27,-15.26,-15.04,56.54,-21.76,1.504,336.3,49.48,5.734,1.031,4.545,1.266,4.393,101.5,102.3,0,0,"2019-01-21 10:30:01",0.09,170.3,0,-0.01,567,6.793,426.2,121.2,-91.9,-18.57,-13.69,259.5,305,-73.31,0.284,334.3,102.6,231.6,165.1,238.4,0.11,0.246,0.282,0.277,0.215,0.008,0.071,0.06,0.034,0.039,-0.477,1.01,2,2.63,3.7,-827.7947,-0.1
"2019-01-21 11:30:00",1822,14.22,-13.53,-14.25,54.58,-21.41,1.347,321.5,49.84,4.748,0.989,3.591,1.139,4.015,101.5,102.3,0,0,"2019-01-21 11:00:01",0.09,170.3,0,-0.01,561.1,6.907,465.6,155.2,-93.2,-17.92,-12.25,260.9,310.4,-75.3,0.333,372.4,137.3,235.1,169.5,244.8,0.11,0.246,0.282,0.277,0.215,0.009,0.07,0.06,0.034,0.04,-0.473,1.01,2,2.643,3.7,-829.221,-0.1
"2019-01-21 12:00:00",1823,14.2,-12.38,-12.86,48.41,-21.5,1.656,302.6,43.61,5.406,1.07,3.443,1.407,3.999,101.5,102.3,0,0,"2019-01-21 11:30:01",0.089,170.2,0,-0.01,559.1,6.608,491.6,188.3,-93.2,-15.16,-11.44,261.7,303.3,-77.99,0.383,398.4,173.1,225.3,172.8,250.8,0.11,0.246,0.282,0.277,0.215,0.009,0.071,0.06,0.032,0.039,-0.483,1.037,2,2.653,3.7,-831.2183,-0.1
"2019-01-21 12:30:00",1824,14.17,-10.88,-11.67,42.62,-21.86,1.873,299.3,42.96,7.864,1.182,5.088,1.544,5.396,101.5,102.3,0,0,"2019-01-21 12:00:01",0.088,169.8,0,-0.01,554.9,6.62,504.6,211.3,-95.2,-13.63,-10.63,262.5,293.4,-81.5,0.419,409.4,197.6,211.8,174.1,255.7,0.11,0.246,0.282,0.277,0.215,0.01,0.071,0.06,0.034,0.04,-0.497,0.987,2,2.663,3.7,-832.2313,-0.1
"2019-01-21 13:00:00",1825,14.11,-9.13,-10.86,40.73,-21.62,2.229,313.8,42.31,10.26,1.229,4.635,1.774,9.34,101.5,102.3,0,0,"2019-01-21 12:30:01",0.088,171.2,0,-0.01,551.5,6.794,503.8,222.2,-97.2,-12.28,-10.22,262.9,281.6,-84.9,0.441,406.7,210,196.7,173.8,258.7,0.11,0.246,0.282,0.277,0.215,0.01,0.07,0.06,0.033,0.04,-0.5,1,2,2.657,3.7,-835.3956,-0.1
"2019-01-21 13:30:00",1826,14.07,-7.007,-10.69,42.49,-20.99,2.128,282.1,44.43,7.112,1.29,4.495,1.781,6.514,101.5,102.2,0,0,"2019-01-21 13:00:01",0.088,172.3,0,-0.01,550.4,6.651,486,208.7,-97.7,-12.6,-9.96,263.2,277.3,-85.1,0.429,388.3,196.1,192.2,174.4,259.5,0.11,0.246,0.282,0.277,0.215,0.01,0.07,0.06,0.034,0.04,-0.497,1.023,2,2.653,3.7,-836.8452,-0.1
"2019-01-21 14:00:00",1827,14.03,-5.921,-11.21,46.02,-20.55,2.062,272.7,43.91,6.461,1.28,4.874,1.825,5.494,101.5,102.3,0,0,"2019-01-21 13:30:01",0.089,170.8,0,-0.01,551.1,6.829,453.7,169.2,-97.1,-14.21,-9.92,263.2,284.5,-82.9,0.372,356.6,155,201.6,175.1,258,0.11,0.246,0.282,0.277,0.215,0.008,0.07,0.06,0.034,0.04,-0.497,1.013,2,2.65,3.7,-835.9288,-0.1
"2019-01-21 14:30:00",1828,14.02,-5.703,-11.72,49.8,-20.1,2.055,278.1,41.84,6.038,1.157,4.463,1.719,6.514,101.5,102.3,0,0,"2019-01-21 14:00:01",0.09,170,0,-0.01,549.8,6.632,406,119,-95.6,-16.24,-10.19,263,287.1,-79.41,0.292,310.4,102.7,207.7,175.5,254.9,0.11,0.246,0.282,0.277,0.215,0.009,0.07,0.06,0.034,0.04,-0.5,1.04,2,2.65,3.7,-838.5178,-0.1
"2019-01-21 15:00:00",1829,14.01,-6.197,-11.69,49.65,-20.11,1.984,296.4,44.28,6.246,1.094,4.036,1.615,6.711,101.5,102.3,0,0,"2019-01-21 14:30:01",0.09,170.1,0,-0.01,549.4,6.676,349,81.2,-95.4,-18.85,-10.12,263,267.8,-76.58,0.232,253.6,62.35,191.3,176,252.6,0.11,0.246,0.282,0.277,0.215,0.008,0.071,0.06,0.034,0.04,-0.497,1.007,2,2.647,3.7,-838.4058,-0.1
"2019-01-21 15:30:00",1830,14.02,-7.179,-11.35,49.61,-19.8,2.128,264,41.4,6.307,1.131,3.954,1.671,5.594,101.5,102.3,0,0,"2019-01-21 15:00:01",0.09,171,0,-0.01,549.3,6.788,279.7,57.17,-93.8,-19.68,-10.38,262.8,222.5,-74.13,0.204,185.8,37.49,148.4,176.5,250.6,0.11,0.246,0.282,0.277,0.215,0.009,0.071,0.06,0.033,0.04,-0.5,1.016,2,2.637,3.7,-837.1486,-0.1
"2019-01-21 16:00:00",1831,14.03,-7.598,-11.61,52.44,-19.4,1.881,274.7,40.93,6.418,0.981,3.097,1.451,6.333,101.6,102.3,0,0,"2019-01-21 15:30:01",0.09,170.7,0,-0.01,550.1,6.615,165.5,41.95,-92.2,-19.85,-10.94,262.2,123.5,-72.33,0.276,73.3,22.1,51.2,175.8,248.2,0.11,0.246,0.282,0.277,0.215,0.009,0.07,0.06,0.032,0.04,-0.5,0.99,2,2.633,3.7,-836.7421,-0.1
"2019-01-21 16:30:00",1832,14.03,-8,-11.95,52.67,-19.67,1.767,282.8,38.73,5.579,0.869,2.374,1.365,4.311,101.6,102.4,0,0,"2019-01-21 16:00:01",0.09,170.5,0,-0.01,551.9,6.687,41.19,26.1,-89.3,-18.68,-11.92,261.2,15.09,-70.67,0.675,-48.15,7.423,-55.57,174.7,245.4,0.11,0.246,0.282,0.277,0.215,0.009,0.07,0.06,0.033,0.04,-0.49,0.99,2,2.633,3.7,-835.7578,-0.1
"2019-01-21 17:00:00",1833,14.04,-8.97,-12.6,52.74,-20.27,1.566,279.4,39.03,4.894,0.884,2.95,1.284,4.032,101.6,102.4,0,0,"2019-01-21 16:30:01",0.09,171.6,0,-0.01,552.6,6.557,19.49,10.69,-88.2,-20.06,-12.48,260.7,8.8,-68.15,0.547,-68.72,-9.37,-59.35,173.6,241.7,0.11,0.246,0.282,0.277,0.215,0.009,0.07,0.06,0.033,0.04,-0.48,1.013,2,2.63,3.7,-835.3347,-0.1
"2019-01-21 17:30:00",1834,14.06,-10.11,-12.99,52.94,-20.59,1.611,274,34.98,5.586,0.907,2.621,1.333,5.248,101.6,102.4,0,0,"2019-01-21 17:00:01",0.09,171.4,0,-0.01,553.5,6.723,1.898,3.162,-85.7,-19.77,-12.94,260.2,-1.264,-65.95,1.165,-83.8,-16.6,-67.22,174.2,240.2,0.11,0.246,0.282,0.277,0.215,0.007,0.072,0.06,0.033,0.04,-0.49,1.027,2,2.637,3.7,-833.5642,-0.1
"2019-01-21 18:00:00",1835,14.09,-11.13,-13.64,60.76,-19.6,1.479,286.5,29.31,4.505,0.771,2.11,1.108,3.687,101.7,102.5,0,0,"2019-01-21 17:30:01",0.089,170.8,0,-0.01,557,6.579,-3.478,0.646,-83.3,-21.21,-13.39,259.8,-4.124,-62.08,-0.191,-86.8,-20.57,-66.21,174.8,236.9,0.11,0.246,0.282,0.277,0.215,0.006,0.07,0.06,0.034,0.04,-0.473,0.99,2,2.637,3.7,-832.3433,-0.1
"2019-01-21 18:30:00",1836,14.11,-12.04,-14.32,68.01,-18.93,1.247,291.6,24.98,3.949,0.585,2.325,0.908,3.308,101.7,102.5,0,0,"2019-01-21 18:00:01",0.088,171.2,0,-0.01,559.8,6.558,-3.722,0.531,-82.2,-23.57,-13.7,259.4,-4.253,-58.62,-0.147,-85.9,-23.04,-62.87,174.7,233.3,0.11,0.246,0.282,0.277,0.215,0.008,0.071,0.06,0.033,0.04,-0.463,0.993,2,2.62,3.7,-830.3197,-0.1
"2019-01-21 19:00:00",1837,14.13,-12.86,-14.59,70.18,-18.82,1.224,284.7,27.49,4.033,0.617,1.47,0.838,2.947,101.7,102.5,0,0,"2019-01-21 18:30:01",0.088,171.2,0,-0.01,562.6,6.437,-3.591,0.531,-81.2,-24.01,-14.01,259.1,-4.121,-57.23,-0.154,-84.8,-23.48,-61.36,174.5,231.7,0.11,0.246,0.282,0.277,0.215,0.009,0.071,0.06,0.034,0.04,-0.473,0.997,2,2.627,3.7,-829.1492,-0.1
"2019-01-21 19:30:00",1838,14.15,-13.46,-14.72,71.72,-18.69,1.046,288.9,30.47,4.194,0.663,2.589,0.799,2.881,101.8,102.5,0,0,"2019-01-21 19:00:01",0.088,172,0,0,562.2,6.564,-3.526,0.597,-80.3,-22.81,-14.22,258.9,-4.123,-57.47,-0.176,-83.8,-22.22,-61.59,174.6,232,0.11,0.246,0.282,0.277,0.215,0.008,0.071,0.06,0.034,0.04,-0.457,0.98,2,2.613,3.7,-829.1239,-0.1
"2019-01-21 20:00:00",1839,14.17,-13.88,-14.73,73.58,-18.4,1.185,281.5,29.98,3.848,0.7,1.718,0.899,4.312,101.8,102.5,0,0,"2019-01-21 19:30:01",0.088,170.5,0,0,559,6.319,-3.455,0.626,-79.93,-23.14,-14.31,258.8,-4.082,-56.79,-0.187,-83.4,-22.51,-60.87,174.6,231.4,0.11,0.246,0.282,0.277,0.215,0.01,0.07,0.06,0.032,0.04,-0.47,0.98,2,2.64,3.7,-829.98,-0.1
"2019-01-21 20:30:00",1840,14.18,-14.2,-14.97,76.71,-18.15,1.459,289.2,25.71,4.928,0.703,1.931,1.086,4.006,101.8,102.5,0,0,"2019-01-21 20:00:01",0.089,170.9,0,0,561,6.633,-3.344,0.592,-79.38,-23.04,-14.44,258.7,-3.936,-56.34,-0.183,-82.7,-22.45,-60.28,174.6,231,0.11,0.246,0.282,0.277,0.215,0.009,0.071,0.06,0.035,0.04,-0.483,0.987,2,2.62,3.7,-831.1212,-0.1
